2019-09-26,219.89
2019-09-27,218.82
2019-09-30,223.97
2019-10-01,224.59
2019-10-02,218.96
2019-10-03,220.82
2019-10-04,227.01
2019-10-07,227.06
2019-10-08,224.4
2019-10-09,227.03
2019-10-10,230.09
2019-10-11,236.21
2019-10-14,235.87
2019-10-15,235.32
2019-10-16,234.37
2019-10-17,235.28
2019-10-18,236.41
